year,series_type,series_name,series_href
2022,International,"Sri Lanka tour of Bangladesh, 2022",https://www.cricbuzz.com/cricket-series/4100/sri-lanka-tour-of-bangladesh-2022/matches
2022,International,Valletta Cup 2022,https://www.cricbuzz.com/cricket-series/4205/valletta-cup-2022/matches
2022,International,"Finland tour of Denmark, 2022",https://www.cricbuzz.com/cricket-series/4168/finland-tour-of-denmark-2022/matches
2022,International,"Spain Triangular T20I Series, 2022",https://www.cricbuzz.com/cricket-series/4177/spain-triangular-t20i-series-2022/matches
2022,International,"Bahamas tour of Cayman Islands, 2022",https://www.cricbuzz.com/cricket-series/4140/bahamas-tour-of-cayman-islands-2022/matches
2022,International,"Uganda tour of Namibia, 2022",https://www.cricbuzz.com/cricket-series/4114/uganda-tour-of-namibia-2022/matches
2022,International,Nepal T20I Tri-Series 2022,https://www.cricbuzz.com/cricket-series/4075/nepal-t20i-tri-series-2022/matches
2022,International,"Papua New Guinea tour of Nepal, 2022",https://www.cricbuzz.com/cricket-series/4068/papua-new-guinea-tour-of-nepal-2022/matches
2022,International,"Bangladesh tour of South Africa, 2022",https://www.cricbuzz.com/cricket-series/3657/bangladesh-tour-of-south-africa-2022/matches
2022,International,"Australia tour of New Zealand, 2022 (Cancelled)",https://www.cricbuzz.com/cricket-series/3873/australia-tour-of-new-zealand-2022-cancelled/matches
2022,International,"Netherlands tour of New Zealand, 2022",https://www.cricbuzz.com/cricket-series/3888/netherlands-tour-of-new-zealand-2022/matches
2022,International,"Australia tour of Pakistan, 2022",https://www.cricbuzz.com/cricket-series/3863/australia-tour-of-pakistan-2022/matches
2022,International,"Sri Lanka tour of India, 2022",https://www.cricbuzz.com/cricket-series/3692/sri-lanka-tour-of-india-2022/matches
2022,International,"Afghanistan tour of Bangladesh, 2022",https://www.cricbuzz.com/cricket-series/3996/afghanistan-tour-of-bangladesh-2022/matches
2022,International,ICC Mens T20 World Cup Qualifier A 2022,https://www.cricbuzz.com/cricket-series/3976/icc-mens-t20-world-cup-qualifier-a-2022/matches
2022,International,"South Africa tour of New Zealand, 2022",https://www.cricbuzz.com/cricket-series/3881/south-africa-tour-of-new-zealand-2022/matches
2022,International,Oman Quadrangular T20I Series 2022,https://www.cricbuzz.com/cricket-series/3971/oman-quadrangular-t20i-series-2022/matches
2022,International,"Sri Lanka tour of Australia, 2022",https://www.cricbuzz.com/cricket-series/3547/sri-lanka-tour-of-australia-2022/matches
2022,International,"West Indies tour of India, 2022",https://www.cricbuzz.com/cricket-series/3687/west-indies-tour-of-india-2022/matches
2022,International,"New Zealand tour of Australia, 2022 (Postponed)",https://www.cricbuzz.com/cricket-series/3541/new-zealand-tour-of-australia-2022-postponed/matches
2022,International,"England tour of West Indies, 2022",https://www.cricbuzz.com/cricket-series/3482/england-tour-of-west-indies-2022/matches
2022,International,"Afghanistan v Netherlands in Qatar, 2022",https://www.cricbuzz.com/cricket-series/3921/afghanistan-v-netherlands-in-qatar-2022/matches
2022,International,"Zimbabwe tour of Sri Lanka, 2022",https://www.cricbuzz.com/cricket-series/3936/zimbabwe-tour-of-sri-lanka-2022/matches
2022,International,"Ireland tour of West Indies, 2022",https://www.cricbuzz.com/cricket-series/3916/ireland-tour-of-west-indies-2022/matches
2022,T20 League,Super Smash 2022-23,https://www.cricbuzz.com/cricket-series/4651/super-smash-2022-23/matches
2022,T20 League,Big Bash League 2022-23,https://www.cricbuzz.com/cricket-series/4457/big-bash-league-2022-23/matches
2022,T20 League,Lanka Premier League 2022,https://www.cricbuzz.com/cricket-series/4455/lanka-premier-league-2022/matches
2022,T20 League,T10 League 2022,https://www.cricbuzz.com/cricket-series/4933/t10-league-2022/matches
2022,T20 League,CSA T20 Challenge 2022-23,https://www.cricbuzz.com/cricket-series/4744/csa-t20-challenge-2022-23/matches
2022,T20 League,CSA Provincial T20 Cup 2022,https://www.cricbuzz.com/cricket-series/4742/csa-provincial-t20-cup-2022/matches
2022,T20 League,Legends League Cricket 2022,https://www.cricbuzz.com/cricket-series/4574/legends-league-cricket-2022/matches
2022,T20 League,Road Safety World Series T20 2022,https://www.cricbuzz.com/cricket-series/4667/road-safety-world-series-t20-2022/matches
2022,T20 League,Caribbean Premier League 2022,https://www.cricbuzz.com/cricket-series/4422/caribbean-premier-league-2022/matches
2022,T20 League,Maharaja Trophy KSCA T20 2022,https://www.cricbuzz.com/cricket-series/4485/maharaja-trophy-ksca-t20-2022/matches
2022,T20 League,The Hundred Mens Competition 2022,https://www.cricbuzz.com/cricket-series/3986/the-hundred-mens-competition-2022/matches
2022,T20 League,Tamil Nadu Premier League 2022,https://www.cricbuzz.com/cricket-series/4184/tamil-nadu-premier-league-2022/matches
2022,T20 League,T20 Blast 2022,https://www.cricbuzz.com/cricket-series/4021/t20-blast-2022/matches
2022,T20 League,Indian Premier League 2022,https://www.cricbuzz.com/cricket-series/4061/indian-premier-league-2022/matches
2022,T20 League,CSA T20 Challenge 2022,https://www.cricbuzz.com/cricket-series/4006/csa-t20-challenge-2022/matches
2022,T20 League,"Pakistan Super League, 2022",https://www.cricbuzz.com/cricket-series/3906/pakistan-super-league-2022/matches
2022,T20 League,Bangladesh Premier League 2022,https://www.cricbuzz.com/cricket-series/3951/bangladesh-premier-league-2022/matches
2022,T20 League,Legends League Cricket 2022,https://www.cricbuzz.com/cricket-series/3956/legends-league-cricket-2022/matches
2022,Domestic,Ranji Trophy 2022-23,https://www.cricbuzz.com/cricket-series/4534/ranji-trophy-2022-23/matches
2022,Domestic,CSA Provincial One-Day Challenge Division Two 2022-23,https://www.cricbuzz.com/cricket-series/4758/csa-provincial-one-day-challenge-division-two-2022-23/matches
2022,Domestic,CSA Provincial One-Day Challenge Division One 2022-23,https://www.cricbuzz.com/cricket-series/4756/csa-provincial-one-day-challenge-division-one-2022-23/matches
2022,Domestic,"India A tour of Bangladesh, 2022",https://www.cricbuzz.com/cricket-series/5080/india-a-tour-of-bangladesh-2022/matches
2022,Domestic,The Ford Trophy 2022-23,https://www.cricbuzz.com/cricket-series/4569/the-ford-trophy-2022-23/matches
2022,Domestic,Vijay Hazare Trophy 2022,https://www.cricbuzz.com/cricket-series/4532/vijay-hazare-trophy-2022/matches
2022,Domestic,4-Day Franchise Series 2022-23,https://www.cricbuzz.com/cricket-series/4749/4-day-franchise-series-2022-23/matches
2022,Domestic,Plunket Shield 2022-23,https://www.cricbuzz.com/cricket-series/4562/plunket-shield-2022-23/matches
2022,Domestic,Syed Mushtaq Ali Trophy 2022,https://www.cricbuzz.com/cricket-series/4527/syed-mushtaq-ali-trophy-2022/matches
2022,Domestic,ICC Mens T20 World Cup Warm-up Matches 2022,https://www.cricbuzz.com/cricket-series/4674/icc-mens-t20-world-cup-warm-up-matches-2022/matches
2022,Domestic,T20 WC Warm-up Matches IND v WA X1 2022,https://www.cricbuzz.com/cricket-series/4833/t20-wc-warm-up-matches-ind-v-wa-x1-2022/matches
2022,Domestic,Sheffield Shield 2022-23,https://www.cricbuzz.com/cricket-series/4448/sheffield-shield-2022-23/matches
2022,Domestic,Irani Cup 2022,https://www.cricbuzz.com/cricket-series/4525/irani-cup-2022/matches
2022,Domestic,Australia Domestic One-Day Cup 2022-23,https://www.cricbuzz.com/cricket-series/4450/australia-domestic-one-day-cup-2022-23/matches
2022,Domestic,Duleep Trophy 2022,https://www.cricbuzz.com/cricket-series/4520/duleep-trophy-2022/matches
2022,Domestic,"New Zealand A tour of India, 2022",https://www.cricbuzz.com/cricket-series/4602/new-zealand-a-tour-of-india-2022/matches
2022,Domestic,Royal London One-Day Cup 2022,https://www.cricbuzz.com/cricket-series/3966/royal-london-one-day-cup-2022/matches
2022,Domestic,"Nepal tour of Canada, 2022",https://www.cricbuzz.com/cricket-series/4352/nepal-tour-of-canada-2022/matches
2022,Domestic,Namibia T20 Tri-Series 2022,https://www.cricbuzz.com/cricket-series/4392/namibia-t20-tri-series-2022/matches
2022,Domestic,"Australia A tour of Sri Lanka, 2022",https://www.cricbuzz.com/cricket-series/4224/australia-a-tour-of-sri-lanka-2022/matches
2022,Domestic,"Zimbabwe A tour of Nepal, 2022",https://www.cricbuzz.com/cricket-series/4161/zimbabwe-a-tour-of-nepal-2022/matches
2022,Domestic,"South Africa A tour of Zimbabwe, 2022",https://www.cricbuzz.com/cricket-series/4182/south-africa-a-tour-of-zimbabwe-2022/matches
2022,Domestic,County Championship Division One 2022,https://www.cricbuzz.com/cricket-series/4011/county-championship-division-one-2022/matches
2022,Domestic,County Championship Division Two 2022,https://www.cricbuzz.com/cricket-series/4016/county-championship-division-two-2022/matches
2022,Domestic,CSA Provincial One-Day Challenge Division One 2022,https://www.cricbuzz.com/cricket-series/4036/csa-provincial-one-day-challenge-division-one-2022/matches
2022,Domestic,CSA Provincial One-Day Challenge Division Two 2022,https://www.cricbuzz.com/cricket-series/4056/csa-provincial-one-day-challenge-division-two-2022/matches
2022,Domestic,Ranji Trophy 2021-22,https://www.cricbuzz.com/cricket-series/3931/ranji-trophy-2021-22/matches
2022,Domestic,ICC Under 19 World Cup 2022,https://www.cricbuzz.com/cricket-series/3896/icc-under-19-world-cup-2022/matches
2022,Domestic,ICC Under 19 World Cup Warm up Matches 2022,https://www.cricbuzz.com/cricket-series/3941/icc-under-19-world-cup-warm-up-matches-2022/matches
2022,Women,"India Women Under-19s tour of South Africa, 2022-23",https://www.cricbuzz.com/cricket-series/5269/india-women-under-19s-tour-of-south-africa-2022-23/matches
2022,Women,Womens Quadrangular Series in Kenya 2022,https://www.cricbuzz.com/cricket-series/5101/womens-quadrangular-series-in-kenya-2022/matches
2022,Women,"Australia Women tour of India, 2022",https://www.cricbuzz.com/cricket-series/5078/australia-women-tour-of-india-2022/matches
2022,Women,"England Women tour of West Indies, 2022",https://www.cricbuzz.com/cricket-series/5008/england-women-tour-of-west-indies-2022/matches
2022,Women,"Bangladesh Women tour of New Zealand, 2022",https://www.cricbuzz.com/cricket-series/4406/bangladesh-women-tour-of-new-zealand-2022/matches
2022,Women,Womens T20 Challenger Trophy 2022,https://www.cricbuzz.com/cricket-series/4940/womens-t20-challenger-trophy-2022/matches
2022,Women,"Netherlands Women tour of Thailand, 2022",https://www.cricbuzz.com/cricket-series/5015/netherlands-women-tour-of-thailand-2022/matches
2022,Women,Womens Pentangular Series in Spain 2022,https://www.cricbuzz.com/cricket-series/4926/womens-pentangular-series-in-spain-2022/matches
2022,Women,"Singapore Women tour of Indonesia, 2022",https://www.cricbuzz.com/cricket-series/4924/singapore-women-tour-of-indonesia-2022/matches
2022,Women,"Ireland Women tour of Pakistan, 2022",https://www.cricbuzz.com/cricket-series/4093/ireland-women-tour-of-pakistan-2022/matches
2022,Women,"Womens East Asia Cup, 2022",https://www.cricbuzz.com/cricket-series/4912/womens-east-asia-cup-2022/matches
2022,Women,Womens Big Bash League 2022,https://www.cricbuzz.com/cricket-series/4443/womens-big-bash-league-2022/matches
2022,Women,Womens T20 Pacific Cup 2022,https://www.cricbuzz.com/cricket-series/4819/womens-t20-pacific-cup-2022/matches
2022,Women,"Womens Asia Cup T20, 2022",https://www.cricbuzz.com/cricket-series/4770/womens-asia-cup-t20-2022/matches
2022,Women,ICC Womens T20 World Cup Qualifier 2022,https://www.cricbuzz.com/cricket-series/4632/icc-womens-t20-world-cup-qualifier-2022/matches
2022,Women,"New Zealand Women tour of West Indies, 2022",https://www.cricbuzz.com/cricket-series/4588/new-zealand-women-tour-of-west-indies-2022/matches
2022,Women,Womens T20I Quadrangular Series in UAE 2022,https://www.cricbuzz.com/cricket-series/4597/womens-t20i-quadrangular-series-in-uae-2022/matches
2022,Women,"India Women tour of England, 2022",https://www.cricbuzz.com/cricket-series/4031/india-women-tour-of-england-2022/matches
2022,Women,Women Balkan Cup 2022,https://www.cricbuzz.com/cricket-series/7322/women-balkan-cup-2022/matches
2022,Women,"Ireland Women tour of Scotland, 2022",https://www.cricbuzz.com/cricket-series/4590/ireland-women-tour-of-scotland-2022/matches
2022,Women,"Womens Caribbean Premier League, 2022",https://www.cricbuzz.com/cricket-series/4639/womens-caribbean-premier-league-2022/matches
2022,Women,"Ireland Women tour of Netherlands, 2022",https://www.cricbuzz.com/cricket-series/4478/ireland-women-tour-of-netherlands-2022/matches
2022,Women,"Italy Women tour of Austria, 2022",https://www.cricbuzz.com/cricket-series/4513/italy-women-tour-of-austria-2022/matches
2022,Women,The Hundred Womens Competition 2022,https://www.cricbuzz.com/cricket-series/3991/the-hundred-womens-competition-2022/matches
2022,Women,Commonwealth Games Womens Cricket Competition 2022,https://www.cricbuzz.com/cricket-series/4001/commonwealth-games-womens-cricket-competition-2022/matches
2022,Women,"Womens T20I Tri-Series in Ireland, 2022",https://www.cricbuzz.com/cricket-series/4133/womens-t20i-tri-series-in-ireland-2022/matches
2022,Women,"Malaysia Women tour of Singapore, 2022",https://www.cricbuzz.com/cricket-series/4371/malaysia-women-tour-of-singapore-2022/matches
2022,Women,"Namibia Women tour of Germany, 2022",https://www.cricbuzz.com/cricket-series/4357/namibia-women-tour-of-germany-2022/matches
2022,Women,"Namibia Women tour of Netherlands, 2022",https://www.cricbuzz.com/cricket-series/4350/namibia-women-tour-of-netherlands-2022/matches
2022,Women,"South Africa Women tour of England, 2022",https://www.cricbuzz.com/cricket-series/4026/south-africa-women-tour-of-england-2022/matches
2022,Women,"Guernsey Women tour of Jersey, 2022",https://www.cricbuzz.com/cricket-series/4343/guernsey-women-tour-of-jersey-2022/matches
2022,Women,"India Women tour of Sri Lanka, 2022",https://www.cricbuzz.com/cricket-series/4273/india-women-tour-of-sri-lanka-2022/matches
2022,Women,ACC Womens T20 Championship 2022,https://www.cricbuzz.com/cricket-series/4296/acc-womens-t20-championship-2022/matches
2022,Women,"South Africa Women tour of Ireland, 2022",https://www.cricbuzz.com/cricket-series/4126/south-africa-women-tour-of-ireland-2022/matches
2022,Women,"Sri Lanka Women tour of Pakistan, 2022",https://www.cricbuzz.com/cricket-series/4119/sri-lanka-women-tour-of-pakistan-2022/matches
2022,Women,Womens T20 Challenge 2022,https://www.cricbuzz.com/cricket-series/4196/womens-t20-challenge-2022/matches
2022,Women,"Uganda Women tour of Nepal, 2022",https://www.cricbuzz.com/cricket-series/4219/uganda-women-tour-of-nepal-2022/matches
2022,Women,"Womens T20I Quadrangular Series in France, 2022",https://www.cricbuzz.com/cricket-series/4189/womens-t20i-quadrangular-series-in-france-2022/matches
2022,Women,"Hong Kong Women tour of UAE, 2022",https://www.cricbuzz.com/cricket-series/4170/hong-kong-women-tour-of-uae-2022/matches
2022,Women,"Capricorn Womens Tri-Series, 2022",https://www.cricbuzz.com/cricket-series/4147/capricorn-womens-tri-series-2022/matches
2022,Women,ICC Womens World Cup 2022,https://www.cricbuzz.com/cricket-series/3202/icc-womens-world-cup-2022/matches
2022,Women,ICC Womens World Cup Warm up Matches 2022,https://www.cricbuzz.com/cricket-series/3981/icc-womens-world-cup-warm-up-matches-2022/matches
2022,Women,"India Women tour of New Zealand, 2022",https://www.cricbuzz.com/cricket-series/3886/india-women-tour-of-new-zealand-2022/matches
2022,Women,"West Indies Women tour of South Africa, 2022",https://www.cricbuzz.com/cricket-series/3662/west-indies-women-tour-of-south-africa-2022/matches
2022,Women,"Womens Ashes, 2022",https://www.cricbuzz.com/cricket-series/3536/womens-ashes-2022/matches
2022,Women,Commonwealth Games Womens Cricket Qualifier 2022,https://www.cricbuzz.com/cricket-series/3946/commonwealth-games-womens-cricket-qualifier-2022/matches
2023,International,Afghanistan tour of United Arab Emirates 2023-24,https://www.cricbuzz.com/cricket-series/7404/afghanistan-tour-of-united-arab-emirates-2023-24/matches
